Text,robot,x1,y1,yaw1,x2,y2,yaw2,x3,y3,yaw3,x4,y4,yaw4,x5,y5,yaw5,x6,y6,yaw6,dt
move forward turn right then move backward,RobotisOP3,0.07,0,0.05,0.16,0,0.12,0.24,0,0.16,0.12,0,0.1,-0.06,0,0.04,-0.16,0,0,0.85
move forward turn left then move backward,RobotisOP3,0.07,0,-0.05,0.16,0,-0.12,0.24,0,-0.16,0.12,0,-0.1,-0.06,0,-0.04,-0.16,0,0,0.85
move backward turn right then move forward,RobotisOP3,-0.06,0,0.05,-0.14,0,0.12,-0.22,0,0.16,-0.1,0,0.1,0.08,0,0.04,0.2,0,0,0.85
move backward turn left then move forward,RobotisOP3,-0.06,0,-0.05,-0.14,0,-0.12,-0.22,0,-0.16,-0.1,0,-0.1,0.08,0,-0.04,0.2,0,0,0.85
move forward then turn right,RobotisOP3,0.08,0,0,0.18,0,0,0.28,0,0,0.18,0,0.08,0.08,0,0.2,0,0,0.32,0.75
move forward then turn left,RobotisOP3,0.08,0,0,0.18,0,0,0.28,0,0,0.18,0,-0.08,0.08,0,-0.2,0,0,-0.32,0.75
move backward then turn right,RobotisOP3,-0.07,0,0,-0.16,0,0,-0.24,0,0,-0.14,0,0.08,-0.06,0,0.2,0,0,0.32,0.8
move backward then turn left,RobotisOP3,-0.07,0,0,-0.16,0,0,-0.24,0,0,-0.14,0,-0.08,-0.06,0,-0.2,0,0,-0.32,0.8
move right then turn right,RobotisOP3,0,0.08,0,0,0.18,0,0,0.26,0,0,0.16,0.06,0,0.07,0.16,0,0,0.26,0.8
move left then turn left,RobotisOP3,0,-0.08,0,0,-0.18,0,0,-0.26,0,0,-0.16,-0.06,0,-0.07,-0.16,0,0,-0.26,0.8
move right then move forward,RobotisOP3,0,0.08,0,0,0.18,0,0,0.26,0,0.08,0.16,0,0.18,0.08,0,0.3,0.03,0,0.8
move left then move forward,RobotisOP3,0,-0.08,0,0,-0.18,0,0,-0.26,0,0.08,-0.16,0,0.18,-0.08,0,0.3,-0.03,0,0.8
move right then move backward,RobotisOP3,0,0.08,0,0,0.18,0,0,0.26,0,-0.07,0.16,0,-0.16,0.08,0,-0.26,0.03,0,0.85
move left then move backward,RobotisOP3,0,-0.08,0,0,-0.18,0,0,-0.26,0,-0.07,-0.16,0,-0.16,-0.08,0,-0.26,-0.03,0,0.85
move in a forward zigzag,RobotisOP3,0.08,0.06,0,0.18,-0.06,0,0.3,0.09,0,0.4,-0.09,0,0.32,0.06,0,0.22,-0.06,0,0.7
zigzag forward quickly,RobotisOP3,0.12,0.09,0,0.25,-0.09,0,0.4,0.13,0,0.52,-0.13,0,0.42,0.09,0,0.28,-0.09,0,0.6
move in a backward zigzag,RobotisOP3,-0.07,0.05,0,-0.16,-0.05,0,-0.26,0.08,0,-0.34,-0.08,0,-0.28,0.05,0,-0.18,-0.05,0,0.8
zigzag backward slowly,RobotisOP3,-0.04,0.04,0,-0.1,-0.04,0,-0.18,0.06,0,-0.25,-0.06,0,-0.2,0.04,0,-0.13,-0.04,0,0.9
move in a clockwise circle,RobotisOP3,0.06,0,0.08,0.15,0,0.18,0.25,0,0.3,0.34,0,0.42,0.28,0,0.34,0.18,0,0.22,0.7
move in a counterclockwise circle,RobotisOP3,0.06,0,-0.08,0.15,0,-0.18,0.25,0,-0.3,0.34,0,-0.42,0.28,0,-0.34,0.18,0,-0.22,0.7
make a wide right arc,RobotisOP3,0.1,0,0.05,0.22,0,0.1,0.34,0,0.16,0.45,0,0.22,0.38,0,0.18,0.26,0,0.12,0.7
make a sharp right arc,RobotisOP3,0.05,0,0.12,0.12,0,0.26,0.2,0,0.42,0.28,0,0.56,0.23,0,0.45,0.15,0,0.28,0.65
make a wide left arc,RobotisOP3,0.1,0,-0.05,0.22,0,-0.1,0.34,0,-0.16,0.45,0,-0.22,0.38,0,-0.18,0.26,0,-0.12,0.7
make a sharp left arc,RobotisOP3,0.05,0,-0.12,0.12,0,-0.26,0.2,0,-0.42,0.28,0,-0.56,0.23,0,-0.45,0.15,0,-0.28,0.65
move diagonally forward right,RobotisOP3,0.06,0.05,0,0.14,0.12,0,0.24,0.2,0,0.34,0.28,0,0.28,0.22,0,0.18,0.14,0,0.75
move diagonally forward left,RobotisOP3,0.06,-0.05,0,0.14,-0.12,0,0.24,-0.2,0,0.34,-0.28,0,0.28,-0.22,0,0.18,-0.14,0,0.75
move diagonally backward right,RobotisOP3,-0.05,0.05,0,-0.12,0.12,0,-0.2,0.2,0,-0.28,0.28,0,-0.22,0.22,0,-0.14,0.14,0,0.8
move diagonally backward left,RobotisOP3,-0.05,-0.05,0,-0.12,-0.12,0,-0.2,-0.2,0,-0.28,-0.28,0,-0.22,-0.22,0,-0.14,-0.14,0,0.8
turn right then move forward,RobotisOP3,0,0,0.08,0,0,0.2,0,0,0.32,0.08,0,0.2,0.2,0,0.08,0.32,0,0,0.8
turn left then move forward,RobotisOP3,0,0,-0.08,0,0,-0.2,0,0,-0.32,0.08,0,-0.2,0.2,0,-0.08,0.32,0,0,0.8
turn right then move backward,RobotisOP3,0,0,0.08,0,0,0.2,0,0,0.32,-0.07,0,0.2,-0.18,0,0.08,-0.28,0,0,0.85
turn left then move backward,RobotisOP3,0,0,-0.08,0,0,-0.2,0,0,-0.32,-0.07,0,-0.2,-0.18,0,-0.08,-0.28,0,0,0.85
move forward then stop,RobotisOP3,0.08,0,0,0.18,0,0,0.3,0,0,0.2,0,0,0.09,0,0,0,0,0,0.7
move backward then stop,RobotisOP3,-0.07,0,0,-0.16,0,0,-0.26,0,0,-0.18,0,0,-0.08,0,0,0,0,0,0.75
move right then stop,RobotisOP3,0,0.08,0,0,0.18,0,0,0.28,0,0,0.18,0,0,0.08,0,0,0,0,0.75
move left then stop,RobotisOP3,0,-0.08,0,0,-0.18,0,0,-0.28,0,0,-0.18,0,0,-0.08,0,0,0,0,0.75
turn right then stop,RobotisOP3,0,0,0.1,0,0,0.24,0,0,0.38,0,0,0.25,0,0,0.1,0,0,0,0.7
turn left then stop,RobotisOP3,0,0,-0.1,0,0,-0.24,0,0,-0.38,0,0,-0.25,0,0,-0.1,0,0,0,0.7
move forward right then turn left,RobotisOP3,0.06,0.05,0,0.14,0.12,0,0.22,0.1,-0.05,0.18,0.06,-0.14,0.08,0,-0.25,0.03,0,-0.36,0.85
move forward left then turn right,RobotisOP3,0.06,-0.05,0,0.14,-0.12,0,0.22,-0.1,0.05,0.18,-0.06,0.14,0.08,0,0.25,0.03,0,0.36,0.85
turn right move forward then turn left,RobotisOP3,0,0,0.1,0.06,0,0.08,0.16,0,0.04,0.28,0,0,0.18,0,-0.08,0.06,0,-0.2,0.85
turn left move forward then turn right,RobotisOP3,0,0,-0.1,0.06,0,-0.08,0.16,0,-0.04,0.28,0,0,0.18,0,0.08,0.06,0,0.2,0.85
move forward strafe right then turn right,RobotisOP3,0.08,0,0,0.18,0,0,0.14,0.08,0,0.08,0.18,0,0,0.1,0.08,0,0,0.22,0.9
move forward strafe left then turn left,RobotisOP3,0.08,0,0,0.18,0,0,0.14,-0.08,0,0.08,-0.18,0,0,-0.1,-0.08,0,0,-0.22,0.9
move right turn left then move forward,RobotisOP3,0,0.08,0,0,0.18,0,0,0.13,-0.06,0.06,0.05,-0.16,0.18,0,-0.08,0.3,0,0,0.9
move left turn right then move forward,RobotisOP3,0,-0.08,0,0,-0.18,0,0,-0.13,0.06,0.06,-0.05,0.16,0.18,0,0.08,0.3,0,0,0.9
walk forward fast then slow down,RobotisOP3,0.14,0,0,0.3,0,0,0.5,0,0,0.38,0,0,0.22,0,0,0.08,0,0,0.6
walk backward fast then slow down,RobotisOP3,-0.12,0,0,-0.26,0,0,-0.45,0,0,-0.34,0,0,-0.2,0,0,-0.08,0,0,0.65
turn right fast then slow down,RobotisOP3,0,0,0.18,0,0,0.36,0,0,0.6,0,0,0.44,0,0,0.24,0,0,0.08,0.6
turn left fast then slow down,RobotisOP3,0,0,-0.18,0,0,-0.36,0,0,-0.6,0,0,-0.44,0,0,-0.24,0,0,-0.08,0.6
accelerate forward,RobotisOP3,0.04,0,0,0.1,0,0,0.18,0,0,0.28,0,0,0.4,0,0,0.52,0,0,0.6
accelerate backward,RobotisOP3,-0.04,0,0,-0.1,0,0,-0.18,0,0,-0.27,0,0,-0.36,0,0,-0.46,0,0,0.65
accelerate into a right turn,RobotisOP3,0.04,0,0.04,0.1,0,0.08,0.18,0,0.14,0.26,0,0.22,0.35,0,0.3,0.45,0,0.38,0.65
accelerate into a left turn,RobotisOP3,0.04,0,-0.04,0.1,0,-0.08,0.18,0,-0.14,0.26,0,-0.22,0.35,0,-0.3,0.45,0,-0.38,0.65
make a quick right left zigzag,RobotisOP3,0,0.1,0,0,-0.1,0,0,0.2,0,0,-0.2,0,0,0.13,0,0,-0.13,0,0.75
make a quick left right zigzag,RobotisOP3,0,-0.1,0,0,0.1,0,0,-0.2,0,0,0.2,0,0,-0.13,0,0,0.13,0,0.75
turn right while moving sideways right,RobotisOP3,0,0.05,0.05,0,0.12,0.12,0,0.2,0.2,0,0.28,0.28,0,0.22,0.22,0,0.14,0.14,0.75
turn left while moving sideways left,RobotisOP3,0,-0.05,-0.05,0,-0.12,-0.12,0,-0.2,-0.2,0,-0.28,-0.28,0,-0.22,-0.22,0,-0.14,-0.14,0.75
move sideways right then sideways left,RobotisOP3,0,0.08,0,0,0.18,0,0,0.26,0,0,-0.08,0,0,-0.18,0,0,-0.28,0,0.9
move sideways left then sideways right,RobotisOP3,0,-0.08,0,0,-0.18,0,0,-0.26,0,0,0.08,0,0,0.18,0,0,0.28,0,0.9
move forward turn right and stop,RobotisOP3,0.07,0,0.05,0.16,0,0.12,0.25,0,0.2,0.16,0,0.16,0.07,0,0.08,0,0,0,0.8
move forward turn left and stop,RobotisOP3,0.07,0,-0.05,0.16,0,-0.12,0.25,0,-0.2,0.16,0,-0.16,0.07,0,-0.08,0,0,0,0.8
